HELPING HUGS FAMILY DAY CARE PTY. LTD.,"3/3 Synnot Street, WERRIBEE, VIC 3030",WERRIBEE,3030,Family Day Care,,Working Towards NQS
Henry Family Children's Centre,"145 Henry Rd, PAKENHAM, VIC 3810",PAKENHAM,3810,Centre-Based Care,66,Meeting NQS
Hepburn Kindergarten,"2 Golf Links Road, HEPBURN SPRINGS, VIC 3461",HEPBURN SPRINGS,3461,Centre-Based Care,26,Exceeding NQS
Heritage College Early Learning Centre,"66 Starling Rd, OFFICER, VIC 3809",OFFICER,3809,Centre-Based Care,44,Provisional – Not Yet Assessed
Heritage Preschool,"2 Bakers Road, DANDENONG NORTH, VIC 3175",DANDENONG NORTH,3175,Centre-Based Care,56,Meeting NQS
Herne Hill K-6 Early Learning Centre,"194-200 Church Street, GEELONG NORTH, VIC 3215",GEELONG NORTH,3215,Centre-Based Care,58,Exceeding NQS
Hewish Road Child Care Centre,"78 Hewish Road, CROYDON, VIC 3136",CROYDON,3136,Centre-Based Care,47,Meeting NQS
Heyfield Kindergarten,"3 Gordon Street, HEYFIELD, VIC 3858",HEYFIELD,3858,Centre-Based Care,30,Exceeding NQS
Heywood Early Learning Centre,"39 Hunter Street, HEYWOOD, VIC 3304",HEYWOOD,3304,Centre-Based Care,28,Meeting NQS
Heywood Kindergarten,"24 Hunter Street, HEYWOOD, VIC 3304",HEYWOOD,3304,Centre-Based Care,37,Exceeding NQS
High Flyers Child Care Centre,"4-6 Clarke Road, SPRINGVALE, VIC 3171",SPRINGVALE,3171,Centre-Based Care,58,Meeting NQS
High Street Early Learning & Kinder,"415 High Street, LALOR, VIC 3075",LALOR,3075,Centre-Based Care,91,Provisional – Not Yet Assessed
High Street Early Learning Centre,"349 High Street, PRAHRAN, VIC 3181",PRAHRAN,3181,Centre-Based Care,42,Exceeding NQS
Highett Kindergarten,"3 Station Street, HIGHETT, VIC 3190",HIGHETT,3190,Centre-Based Care,27,Meeting NQS
Highgate Early Learning Centre,"3 Highgate Grove, ASHBURTON, VIC 3147",ASHBURTON,3147,Centre-Based Care,55,Exceeding NQS
Highmount Kindergarten,"36 Lechte Road, MOUNT WAVERLEY, VIC 3149",MOUNT WAVERLEY,3149,Centre-Based Care,30,Meeting NQS
Highpoint Kinder Haven,"2A Mephan Street, MARIBYRNONG, VIC 3032",MARIBYRNONG,3032,Centre-Based Care,105,Exceeding NQS
Highton Child Care & Development Centre Pty Ltd,"6-10 Reynolds Road, BELMONT, VIC 3216",BELMONT,3216,Centre-Based Care,71,Meeting NQS
Highton Preschool Centre,"257 Roslyn Road, HIGHTON, VIC 3216",HIGHTON,3216,Centre-Based Care,31,Exceeding NQS
Highvale Kindergarten,"56 Campbell Street, GLEN WAVERLEY, VIC 3150",GLEN WAVERLEY,3150,Centre-Based Care,29,Exceeding NQS
Hillcrest Early Learning Centre,"500 Soldiers Road, CLYDE, VIC 3978",CLYDE,3978,Centre-Based Care,60,Meeting NQS
Hillcrest OSHClub,"500 Soldiers Road, CLYDE, VIC 3978",CLYDE,3978,Centre-Based Care,60,Meeting NQS
Hillsmeade Early Learning Centre,"The Promenade, NARRE WARREN SOUTH, VIC 3805",NARRE WARREN SOUTH,3805,Centre-Based Care,90,Meeting NQS
Hilton Street Preschool,"20 Hilton St, CRAIGIEBURN, VIC 3064",CRAIGIEBURN,3064,Centre-Based Care,33,Provisional – Not Yet Assessed
Hippity Hop Childcare,"Bluehills Boulevard, PAKENHAM, VIC 3810",PAKENHAM,3810,Centre-Based Care,120,Meeting NQS
Hobsons Bay Children's Centre,"140-144 Central Avenue, ALTONA MEADOWS, VIC 3028",ALTONA MEADOWS,3028,Centre-Based Care,65,Meeting NQS
Hobsons Bay Family Day Care,"115 Civic Parade, ALTONA, VIC 3018",ALTONA,3018,Family Day Care,,Exceeding NQS
Holbury Children's Centre,"29 Raleigh Street, BLACKBURN SOUTH, VIC 3130",BLACKBURN SOUTH,3130,Centre-Based Care,29,Exceeding NQS
Holistic Approach Family Day Care Scheme,"U 1  86 Lincoln Rd, CROYDON, VIC 3136",CROYDON,3136,Family Day Care,,Exceeding NQS
Hollins Children's Centre,"10 Atlantic Drive, PAKENHAM, VIC 3810",PAKENHAM,3810,Centre-Based Care,66,Exceeding NQS
Holy Rosary OSHC,"37 Gower Street, KENSINGTON, VIC 3031",KENSINGTON,3031,Centre-Based Care,60,Meeting NQS
Holy Spirit Community School OSHC - Extend,"120 Oban Road, RINGWOOD NORTH, VIC 3134",RINGWOOD NORTH,3134,Centre-Based Care,60,Working Towards NQS
Holy Spirit PS (Manifold Heights) OSHC - Extend,"Holy Spirit Primary School  83-91 Minerva Rd, MANIFOLD HEIGHTS, VIC 3218",MANIFOLD HEIGHTS,3218,Centre-Based Care,24,Provisional – Not Yet Assessed
Holy Spirit School OSHC - Extend,"197 Clarendon Street, THORNBURY, VIC 3071",THORNBURY,3071,Centre-Based Care,30,Meeting NQS
Holy Trinity Anglican Kindergarten,"8 Thomas Street, HAMPTON, VIC 3188",HAMPTON,3188,Centre-Based Care,30,Exceeding NQS
Home Road Kindergarten,"44 Home Road, NEWPORT, VIC 3015",NEWPORT,3015,Centre-Based Care,55,Meeting NQS
Homegarth Community Kindergarten,"9a Dunbarton Drive, PAKENHAM, VIC 3810",PAKENHAM,3810,Centre-Based Care,45,Exceeding NQS
Homestead Child & Family Centre,"Homestead Run, ROXBURGH PARK, VIC 3064",ROXBURGH PARK,3064,Centre-Based Care,126,Exceeding NQS
Honey Beez Early Learning Centre,"27 Myrtle St, BAYSWATER, VIC 3153",BAYSWATER,3153,Centre-Based Care,55,Working Towards NQS
Hoodo & Nasro Family Day Care,"2A Mason Street, DANDENONG, VIC 3175",DANDENONG,3175,Family Day Care,,Working Towards NQS
Hope Carrum Downs,"75 Cadles Rd, CARRUM DOWNS, VIC 3201",CARRUM DOWNS,3201,Centre-Based Care,171,Meeting NQS
Hope Early Learning Centre,"560 Station St, CARRUM, VIC 3197",CARRUM,3197,Centre-Based Care,122,Meeting NQS
Hope Early Learning Centre,"83-83A Dandenong Rd East, FRANKSTON, VIC 3199",FRANKSTON,3199,Centre-Based Care,85,Meeting NQS
Hope Frankston Heights,"19 Robinia St, FRANKSTON, VIC 3199",FRANKSTON,3199,Centre-Based Care,119,Provisional – Not Yet Assessed
Hopetoun Early Years Centre,"220 Racecourse Road, FLEMINGTON, VIC 3031",FLEMINGTON,3031,Centre-Based Care,138,Exceeding NQS
Hopetoun Preschool,"87 Mandeville Street, HOPETOUN, VIC 3396",HOPETOUN,3396,Centre-Based Care,27,Exceeding NQS
Hornbrook Childrens Centre,"47 Earl Street, WINDSOR, VIC 3181",WINDSOR,3181,Centre-Based Care,52,Exceeding NQS
Horsham 298 Primary - OSHC,"38 Baillie Street, HORSHAM, VIC 3400",HORSHAM,3400,Centre-Based Care,55,Exceeding NQS
Horsham Community Child Care Centre,"9 Roberts Avenue, HORSHAM, VIC 3400",HORSHAM,3400,Centre-Based Care,64,Meeting NQS
Horsham Early Learning Centre,"44 Hillary St, HORSHAM, VIC 3400",HORSHAM,3400,Centre-Based Care,100,Provisional – Not Yet Assessed
Horsham North Kindergarten,"13 Robin Street, HORSHAM, VIC 3400",HORSHAM,3400,Centre-Based Care,28,Working Towards NQS
Hotham Hub Children's Centre,"113 Melrose Street, NORTH MELBOURNE, VIC 3051",NORTH MELBOURNE,3051,Centre-Based Care,45,Meeting NQS
Hothlyn Drive Children's Centre,"144 Hothlyn Drive, CRAIGIEBURN, VIC 3064",CRAIGIEBURN,3064,Centre-Based Care,60,Meeting NQS
HT After Care,"77 Waimarie Drive, MOUNT WAVERLEY, VIC 3149",MOUNT WAVERLEY,3149,Centre-Based Care,30,Working Towards NQS
Hughesdale Kindergarten,"10 Freda Street, HUGHESDALE, VIC 3166",HUGHESDALE,3166,Centre-Based Care,29,Exceeding NQS
Hume Anglican Grammar OSHC,"100 Mount Ridley Road, CRAIGIEBURN, VIC 3064",CRAIGIEBURN,3064,Centre-Based Care,90,Exceeding NQS
Hunt Club Children's Centre,"40 Broad Oak Drive, CRANBOURNE, VIC 3977",CRANBOURNE,3977,Centre-Based Care,81,Exceeding NQS
Hunt Community Child Care Centre,"103 Cochrane Street, BRIGHTON, VIC 3186",BRIGHTON,3186,Centre-Based Care,41,Meeting NQS
Huntingdale OSHClub,"Grange Street, OAKLEIGH SOUTH, VIC 3167",OAKLEIGH SOUTH,3167,Centre-Based Care,45,Exceeding NQS
Huntingtower Pre-Prep,"77 Waimarie Drive, MOUNT WAVERLEY, VIC 3149",MOUNT WAVERLEY,3149,Centre-Based Care,25,Exceeding NQS
Huntly Preschool,"Cnr Greene St & Stephenson St, HUNTLY, VIC 3551",HUNTLY,3551,Centre-Based Care,32,Exceeding NQS
Huntly Primary School OSHC,"101 Brunel St, HUNTLY, VIC 3551",HUNTLY,3551,Centre-Based Care,30,Working Towards NQS
Hurlingham Park Preschool,"1 Palmer Avenue, BRIGHTON EAST, VIC 3187",BRIGHTON EAST,3187,Centre-Based Care,30,Meeting NQS
Hurstbridge Children's Centre,"Hurstbridge Family Centre  50 Graysharps Road, HURSTBRIDGE, VIC 3099",HURSTBRIDGE,3099,Centre-Based Care,54,Meeting NQS
Hurstbridge Preschool,"8 Graysharps Road, HURSTBRIDGE, VIC 3099",HURSTBRIDGE,3099,Centre-Based Care,30,Exceeding NQS
Hurstbridge Primary OSHC,"Main Road, HURSTBRIDGE, VIC 3099",HURSTBRIDGE,3099,Centre-Based Care,45,Meeting NQS
Husna Family Day Care Pty Ltd,"90a Melrose Street, NORTH MELBOURNE, VIC 3051",NORTH MELBOURNE,3051,Family Day Care,,Working Towards NQS
Hyde Street Kindergarten,"10A Hyde Street, SEDDON, VIC 3011",SEDDON,3011,Centre-Based Care,29,Meeting NQS
Hyland Community Kindergarten,"114 Market Street, SALE, VIC 3850",SALE,3850,Centre-Based Care,28,Exceeding NQS
iCare Family Day Care Pty Ltd,"8/96 Garden Road, CLAYTON, VIC 3168",CLAYTON,3168,Family Day Care,,Working Towards NQS
Ignite Minds Pty Ltd,"Convent Building C1.28  1-3 St Heliers St, ABBOTSFORD, VIC 3067",ABBOTSFORD,3067,Family Day Care,,Meeting NQS
Ilim Learning Sanctuary - Dallas,"47 Millewa Crescent, DALLAS, VIC 3047",DALLAS,3047,Centre-Based Care,21,Exceeding NQS
Ilim Learning Sanctuary - Glenroy,"48-50 Box Forest Rd, GLENROY, VIC 3046",GLENROY,3046,Centre-Based Care,87,Provisional – Not Yet Assessed
IMAGINE CHILDCARE AND KINDERGARTEN DIAMOND CREEK,"104-106 Main Hurstbridge Road, DIAMOND CREEK, VIC 3089",DIAMOND CREEK,3089,Centre-Based Care,92,Meeting NQS
Imagine Childcare and Kindergarten Templestowe,"1 Niland Rise, TEMPLESTOWE, VIC 3106",TEMPLESTOWE,3106,Centre-Based Care,50,Meeting NQS
In Loving Hands Family Day Care,"185 High Street, THOMASTOWN, VIC 3074",THOMASTOWN,3074,Family Day Care,,Working Towards NQS
In Our Lady's Care Outside School Hours Care,"169-171 Craigieburn Rd, CRAIGIEBURN, VIC 3064",CRAIGIEBURN,3064,Centre-Based Care,90,Meeting NQS
Indigo North Health Rutherglen OSHC,"Murray Street, RUTHERGLEN, VIC 3685",RUTHERGLEN,3685,Centre-Based Care,35,Meeting NQS
Indra Preschool,"38 Edinburgh Road, BLACKBURN SOUTH, VIC 3130",BLACKBURN SOUTH,3130,Centre-Based Care,27,Exceeding NQS
Ingles Street Early Learning & Kinder,"5 Ingles Street, PORT MELBOURNE, VIC 3207",PORT MELBOURNE,3207,Centre-Based Care,159,Working Towards NQS
Inglewood Kindergarten,"75A Grant Street, INGLEWOOD, VIC 3517",INGLEWOOD,3517,Centre-Based Care,26,Working Towards NQS
Inner West Day Care Services,"76 Everholme Dr, TRUGANINA, VIC 3029",TRUGANINA,3029,Family Day Care,,Working Towards NQS
Innovation Family Day Care Service,"112 High St, PRESTON SOUTH, VIC 3072",PRESTON SOUTH,3072,Family Day Care,,Working Towards NQS
Inspira Kids Early Learning Centre,"26 Riverview Dr, KIALLA, VIC 3631",KIALLA,3631,Centre-Based Care,122,Provisional – Not Yet Assessed
Inspired Family Day Care VIC,"26 Tall Tree Rd, LETHBRIDGE, VIC 3332",LETHBRIDGE,3332,Family Day Care,,Provisional – Not Yet Assessed
Interlaken Kindergarten,"19 Interlaken Parade, ROSANNA, VIC 3084",ROSANNA,3084,Centre-Based Care,48,Meeting NQS
Inverleigh Kindergarten,"23 Dundas Street, INVERLEIGH, VIC 3321",INVERLEIGH,3321,Centre-Based Care,30,Exceeding NQS
Inverloch Childcare,"11 Williams Street, INVERLOCH, VIC 3996",INVERLOCH,3996,Centre-Based Care,59,Provisional – Not Yet Assessed
Inverloch Kindergarten,"2 Edgar Street, INVERLOCH, VIC 3996",INVERLOCH,3996,Centre-Based Care,66,Exceeding NQS
Iqra Family Day Care Scheme Pty Ltd,"1C Baird St, FAWKNER, VIC 3060",FAWKNER,3060,Family Day Care,,Meeting NQS
Iramoo Kindergarten,"Honour Avenue, WERRIBEE, VIC 3030",WERRIBEE,3030,Centre-Based Care,30,Exceeding NQS
Iris Ramsay Kindergarten,"105-107 Lonsdale Street, BALLARAT, VIC 3350",BALLARAT,3350,Centre-Based Care,55,Meeting NQS
Irymple Kindergarten,"Casuarina Crescent, IRYMPLE, VIC 3498",IRYMPLE,3498,Centre-Based Care,88,Exceeding NQS
Isabel Henderson Kindergarten,"259 Rae Street, FITZROY NORTH, VIC 3068",FITZROY NORTH,3068,Centre-Based Care,55,Exceeding NQS
Isabel Pearce Kindergarten,"Central Avenue, SHEPPARTON EAST, VIC 3631",SHEPPARTON EAST,3631,Centre-Based Care,58,Exceeding NQS
Isik College Outside School Hours Care,"Goulburn Street, EASTMEADOWS, VIC 3047",EASTMEADOWS,3047,Centre-Based Care,50,Meeting NQS
Ivanhoe Children's Community Co-op,"58 Livingstone Street, IVANHOE, VIC 3079",IVANHOE,3079,Centre-Based Care,48,Meeting NQS
Ivanhoe Girls' Grammar Early Learning Centre,"18 Noel Street, IVANHOE, VIC 3079",IVANHOE,3079,Centre-Based Care,39,Exceeding NQS
Ivanhoe Grammar Early Learning Centre,"22 The Ridgeway, IVANHOE, VIC 3079",IVANHOE,3079,Centre-Based Care,45,Exceeding NQS
Ivanhoe Primary Out of School Hours Care Program,"Tate Street & Ailsa Grove, IVANHOE, VIC 3079",IVANHOE,3079,Centre-Based Care,120,Meeting NQS
Ivanhoe Uniting Church Kindergarten - BUC,"15 Seddon Street, IVANHOE, VIC 3079",IVANHOE,3079,Centre-Based Care,28,Meeting NQS
J J Mcmahon Memorial Kindergarten,"16A Argyle Road, KEW, VIC 3101",KEW,3101,Centre-Based Care,56,Exceeding NQS
J S Grey Reserve Kindergarten,"121 Regent Street, PRESTON WEST, VIC 3072",PRESTON WEST,3072,Centre-Based Care,54,Meeting NQS
J.LII Early Learning Family Day Care,"Shop 1-3 Alexandra Ave, HOPPERS CROSSING, VIC 3029",HOPPERS CROSSING,3029,Family Day Care,,Working Towards NQS
Jacaranda Preschool - Kingsway Drive,"118 Kingsway Drive, LALOR, VIC 3075",LALOR,3075,Centre-Based Care,56,Exceeding NQS
Jacaranda Preschool - Nebel Street,"34 Nebel St, LALOR, VIC 3075",LALOR,3075,Centre-Based Care,28,Meeting NQS
JACK & JILL BEAUMARIS KINDERGARTEN,"2 Fern St, BLACK ROCK, VIC 3193",BLACK ROCK,3193,Centre-Based Care,27,Provisional – Not Yet Assessed
Jack & Jill Kindergarten,"26 Grandview Avenue, BEAUMARIS, VIC 3193",BEAUMARIS,3193,Centre-Based Care,28,Meeting NQS
Jack & Jill Kindergarten,"19 Robson Lane, ARARAT, VIC 3377",ARARAT,3377,Centre-Based Care,30,Working Towards NQS
Jacks Avenue Kindergarten,"67 Jacks Avenue, DINGLEY VILLAGE, VIC 3172",DINGLEY VILLAGE,3172,Centre-Based Care,27,Meeting NQS
Jacobs Early Learning Centre,"8 Jacob Drive, ROWVILLE, VIC 3178",ROWVILLE,3178,Centre-Based Care,28,Working Towards NQS
James Cook Kindergarten,"55 - 63 James Cook Drive, ENDEAVOUR HILLS, VIC 3802",ENDEAVOUR HILLS,3802,Centre-Based Care,31,Exceeding NQS
James Cook PS OSHC - Extend,"29-59 James Cook Drive, ENDEAVOUR HILLS, VIC 3802",ENDEAVOUR HILLS,3802,Centre-Based Care,30,Meeting NQS
James Tilson Kindergarten,"58-60 Burke Street, WANGARATTA, VIC 3677",WANGARATTA,3677,Centre-Based Care,30,Meeting NQS
Jamieson Court Children's Centre,"16 Jamieson Court, WODONGA, VIC 3690",WODONGA,3690,Centre-Based Care,33,Exceeding NQS
Jamieson Way Community Centre - Kindergarten,"59 Jamieson Way, POINT COOK, VIC 3030",POINT COOK,3030,Centre-Based Care,70,Exceeding NQS
Janet Mundy Kindergarten,"6 Fern Street, BLACK ROCK, VIC 3193",BLACK ROCK,3193,Centre-Based Care,29,Meeting NQS
Jaycee Kindergarten,"68 Wellington Road, PORTLAND, VIC 3305",PORTLAND,3305,Centre-Based Care,28,Exceeding NQS
Jeanette Loughridge Memorial Kindergarten,"60 Corinella Road, CORINELLA, VIC 3984",CORINELLA,3984,Centre-Based Care,30,Meeting NQS
Jellicoe Family Day Care Scheme,"16 Marna Crt, NOBLE PARK, VIC 3174",NOBLE PARK,3174,Family Day Care,,Working Towards NQS
Jells Park Kindergarten,"37 Petronella Avenue, WHEELERS HILL, VIC 3150",WHEELERS HILL,3150,Centre-Based Care,29,Exceeding NQS
Jells Park Primary OSHClub,"Petronella Avenue, WHEELERS HILL, VIC 3150",WHEELERS HILL,3150,Centre-Based Care,75,Exceeding NQS
Jenny's Early Learning Centre - Bendigo CBD Hospital,"Corner of Arnold st and  Lucan st, BENDIGO, VIC 3550",BENDIGO,3550,Centre-Based Care,104,Exceeding NQS
Jenny's Early Learning Centre - Strathfieldsaye,"38 Regent St, STRATHFIELDSAYE, VIC 3551",STRATHFIELDSAYE,3551,Centre-Based Care,137,Exceeding NQS
Jenny's Kindergarten - Epsom,"134 Ironstone Road, EPSOM, VIC 3551",EPSOM,3551,Centre-Based Care,128,Meeting NQS
Jenny's Kindergarten Maiden Gully,"26 Glenelg Drive, MAIDEN GULLY, VIC 3551",MAIDEN GULLY,3551,Centre-Based Care,87,Meeting NQS
Jeparit Kindergarten,"9-11 Hindmarsh Street, JEPARIT, VIC 3423",JEPARIT,3423,Centre-Based Care,26,Working Towards NQS
Jetty Road Childcare and Kindergarten,"264 Jetty Rd, ROSEBUD, VIC 3939",ROSEBUD,3939,Centre-Based Care,72,Working Towards NQS
Jigsaw Child Care,"185 Phoenix Street, SUNSHINE, VIC 3020",SUNSHINE,3020,Centre-Based Care,159,Meeting NQS
Jindalee Kindergarten,"20-40 Amberly Park Drive, NARRE WARREN, VIC 3805",NARRE WARREN,3805,Centre-Based Care,55,Exceeding NQS
Jindi Kindergarten and Extended Care,"48w Breadalbane Ave, MERNDA, VIC 3754",MERNDA,3754,Centre-Based Care,99,Exceeding NQS
Jindi Woraback Children's Centre,"Willis Street, ST ALBANS, VIC 3021",ST ALBANS,3021,Centre-Based Care,131,Excellent
John Mackenzie Kindergarten,"603 Toorak Road, TOORAK, VIC 3142",TOORAK,3142,Centre-Based Care,49,Exceeding NQS
John Street Community Early Childhood Co-operative,"23 John Street, FITZROY, VIC 3065",FITZROY,3065,Centre-Based Care,57,Exceeding NQS
Johnson and Friends Child Care Centre,"779 Burwood Highway, FERNTREE GULLY, VIC 3156",FERNTREE GULLY,3156,Centre-Based Care,54,Working Towards NQS
Johnstone Street Early Learning & Kinder,"104 Johnstone Street, CASTLEMAINE, VIC 3450",CASTLEMAINE,3450,Centre-Based Care,80,Meeting NQS
Jolly Jumbucks Child Care Emerald,"267-271 Belgrave-Gembrook Road, EMERALD, VIC 3782",EMERALD,3782,Centre-Based Care,60,Working Towards NQS
Joseph Avenue Early Learning & Kinder,"9 Joseph Avenue, MOORABBIN, VIC 3194",MOORABBIN,3194,Centre-Based Care,66,Exceeding NQS
Josie's Bright Beginnings,"47 - 49 Wattle Valley Drive, HILLSIDE, VIC 3037",HILLSIDE,3037,Centre-Based Care,60,Meeting NQS
Journey Early Learning Centre - Alphington,"94 Grange Road, ALPHINGTON, VIC 3078",ALPHINGTON,3078,Centre-Based Care,45,Meeting NQS
Journey Early Learning Centre - Berwick,"2 Gibb Street, BERWICK, VIC 3806",BERWICK,3806,Centre-Based Care,54,Meeting NQS
Journey Early Learning Centre - Woori Yallock,"7-13 Symes Road, WOORI YALLOCK, VIC 3139",WOORI YALLOCK,3139,Centre-Based Care,75,Meeting NQS
Joy Avenue Kindergarten,"Joy Avenue, MOUNT EVELYN, VIC 3796",MOUNT EVELYN,3796,Centre-Based Care,30,Exceeding NQS
Joybelle Child Care Centre,"1346 Sydney Road, FAWKNER, VIC 3060",FAWKNER,1346,Centre-Based Care,50,Meeting NQS
Joyce Avenue Children's Centre,"1 Joyce Avenue, GREENSBOROUGH, VIC 3088",GREENSBOROUGH,3088,Centre-Based Care,35,Exceeding NQS
Joyous Children Family Day Care PTY LTD,"19 Farnham Rd, BAYSWATER, VIC 3153",BAYSWATER,3153,Family Day Care,,Provisional – Not Yet Assessed
JPS Family Day Care,"19a Queen St, COBURG, VIC 3058",COBURG,3058,Family Day Care,,Provisional – Not Yet Assessed
Judy Klein's Creche,"290 Glen Eira Road, ELSTERNWICK, VIC 3185",ELSTERNWICK,3185,Centre-Based Care,20,Exceeding NQS
Jumbo South Wharf,"Shop 1-101  20 Convention Centre Pl, SOUTH WHARF, VIC 3006",SOUTH WHARF,3006,Centre-Based Care,49,Meeting NQS
Jump Start Family Day Care,"1-3  77-79 Ashley St, BRAYBROOK, VIC 3019",BRAYBROOK,3019,Family Day Care,,Working Towards NQS
Just Kids Appin Park After School Care,"149 Appin Street, WANGARATTA, VIC 3677",WANGARATTA,3677,Centre-Based Care,35,Meeting NQS
Just like home family day care scheme,"6 Willandra Loop, CAROLINE SPRINGS, VIC 3023",CAROLINE SPRINGS,3023,Family Day Care,,Meeting NQS
Just Like Home Family Day Care Services,"Se 9  81 Elgar Rd, DERRIMUT, VIC 3030",DERRIMUT,3030,Family Day Care,,Working Towards NQS
Kalbarri Kindergarten,"11 Mitchell Crescent, PORTLAND, VIC 3305",PORTLAND,3305,Centre-Based Care,30,Exceeding NQS
Kalinda OSHClub,"39-49 Kalinda Road, RINGWOOD, VIC 3134",RINGWOOD,3134,Centre-Based Care,45,Meeting NQS
Kalker Montessori Centre,"1-3 Estelle Street, BULLEEN, VIC 3105",BULLEEN,3105,Centre-Based Care,90,Exceeding NQS
Kallista Kindergarten,"Tom Roberts Road, KALLISTA, VIC 3791",KALLISTA,3791,Centre-Based Care,48,Exceeding NQS
Kallista Primary School OSHC,"72 Monbulk Road, KALLISTA, VIC 3791",KALLISTA,3791,Centre-Based Care,40,Working Towards NQS
Kalman Road Early Learning & Kinder,"20 Kalman Road, EPPING, VIC 3076",EPPING,3076,Centre-Based Care,54,Meeting NQS
Kananook Preschool,"6 Buna Avenue, SEAFORD, VIC 3198",SEAFORD,3198,Centre-Based Care,28,Exceeding NQS
Kananook Primary Combined OSHC,"22 Wells Road, SEAFORD, VIC 3198",SEAFORD,3198,Centre-Based Care,45,Working Towards NQS
Kangaroo Flat Preschool,"1 Carpenter Street, KANGAROO FLAT, VIC 3555",KANGAROO FLAT,3555,Centre-Based Care,30,Exceeding NQS
Kangaroo Ground Preschool Inc,"20 Graham Road, KANGAROO GROUND, VIC 3097",KANGAROO GROUND,3097,Centre-Based Care,28,Exceeding NQS
Kangaroo Ground Primary Combined OSHC,"20 Graham Road, KANGAROO GROUND, VIC 3097",KANGAROO GROUND,3097,Centre-Based Care,30,Meeting NQS
Kaniva Kindergarten,"23 Baker Street, KANIVA, VIC 3419",KANIVA,3419,Centre-Based Care,64,Working Towards NQS
Kanooka Child Care Centre,"29-31 Kanooka Grove, CLAYTON, VIC 3168",CLAYTON,3168,Centre-Based Care,64,Exceeding NQS
